measured_at,total_consumption_kwh,temperature_c,irradiation_w_m2,area_m2,installed_power_kw,solar_capacity_kw,battery_capacity_kwh,hour,day_of_week,month,day_of_year,is_weekend,is_working_hour,tariff_zone,tariff_zone_code,hdd_18,cdd_22,hour_sin,hour_cos,month_sin,month_cos,lag_1h,lag_24h,lag_168h,rolling_24h_mean,rolling_24h_std,kwh_per_m2,object_name
2025-06-05 09:00:00,95.0831,25.85,567.29,5200.0,350.0,140.0,110.0,9,3,6,156,0,1,peak,2,0.0,3.8500000000000014,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,90.657,104.5745,101.0986,78.54817916666667,20.71377288166073,0.01828521153846154,University
2025-06-05 10:00:00,93.2327,26.76,706.17,5200.0,350.0,140.0,110.0,10,3,6,156,0,1,peak,2,0.0,4.760000000000002,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,95.0831,99.9808,90.6316,78.15270416666668,20.28135738561458,0.017929365384615384,University
2025-06-05 11:00:00,103.7551,26.68,791.82,5200.0,350.0,140.0,110.0,11,3,6,156,0,1,half_peak,1,0.0,4.68,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,93.2327,102.5657,97.445,77.87153333333333,20.010554452037766,0.019952903846153846,University
2025-06-05 12:00:00,96.5416,27.74,820.47,5200.0,350.0,140.0,110.0,12,3,6,156,0,1,half_peak,1,0.0,5.739999999999998,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,103.7551,102.9512,94.3676,77.92109166666667,20.075737973699017,0.018565692307692307,University
2025-06-05 13:00:00,95.1401,26.49,821.4,5200.0,350.0,140.0,110.0,13,3,6,156,0,1,half_peak,1,0.0,4.489999999999998,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,96.5416,98.0013,100.5243,77.654025,19.768569790854038,0.018296173076923078,University
2025-06-05 14:00:00,91.3073,26.73,730.18,5200.0,350.0,140.0,110.0,14,3,6,156,0,1,half_peak,1,0.0,4.73,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,95.1401,91.1541,104.4391,77.53480833333334,19.64879264185292,0.017559096153846154,University
2025-06-05 15:00:00,93.9749,25.53,577.71,5200.0,350.0,140.0,110.0,15,3,6,156,0,1,half_peak,1,0.0,3.530000000000001,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,91.3073,105.2739,97.4401,77.54119166666668,19.653433869426603,0.018072096153846154,University
2025-06-05 16:00:00,93.8926,23.94,415.91,5200.0,350.0,140.0,110.0,16,3,6,156,0,1,half_peak,1,0.0,1.9400000000000013,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,93.9749,100.2168,101.6729,77.07039999999999,19.08740288984144,0.01805626923076923,University
2025-06-05 17:00:00,96.6573,25.67,228.81,5200.0,350.0,140.0,110.0,17,3,6,156,0,1,half_peak,1,0.0,3.6700000000000017,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,93.8926,92.7259,101.485,76.80689166666667,18.79538556840858,0.01858794230769231,University
2025-06-05 18:00:00,84.03229999999999,23.13,0.0,5200.0,350.0,140.0,110.0,18,3,6,156,0,0,half_peak,1,0.0,1.129999999999999,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,96.6573,83.828,79.7644,76.9707,18.9565978165455,0.016160057692307692,University
2025-06-05 19:00:00,78.9448,21.86,15.99,5200.0,350.0,140.0,110.0,19,3,6,156,0,0,half_peak,1,0.0,0.0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,84.03229999999999,77.8378,80.8447,76.9792125,18.959856574015138,0.015181692307692308,University
2025-06-05 20:00:00,78.2055,22.99,11.99,5200.0,350.0,140.0,110.0,20,3,6,156,0,0,peak,2,0.0,0.9899999999999984,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,78.9448,83.8575,76.5778,77.02533749999999,18.963382347608057,0.015039519230769231,University
2025-06-05 21:00:00,76.1199,18.49,3.21,5200.0,350.0,140.0,110.0,21,3,6,156,0,0,peak,2,0.0,0.0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,78.2055,85.9257,74.4822,76.7898375,18.90986664992893,0.014638442307692307,University
2025-06-05 22:00:00,62.0301,17.57,29.45,5200.0,350.0,140.0,110.0,22,3,6,156,0,0,half_peak,1,0.4299999999999997,0.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,76.1199,61.7701,66.4007,76.3812625,18.809559008787275,0.011928865384615383,University
2025-06-05 23:00:00,62.988,18.79,0.0,5200.0,350.0,140.0,110.0,23,3,6,156,0,0,night,0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,62.0301,62.6476,67.285,76.39209583333333,18.800850710689403,0.012113076923076923,University
2025-06-06 00:00:00,52.923899999999996,20.28,0.0,5200.0,350.0,140.0,110.0,0,4,6,157,0,0,night,0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,62.988,50.505,50.0029,76.40627916666666,18.790156422330025,0.010177673076923075,University
2025-06-06 01:00:00,50.409800000000004,17.81,19.9,5200.0,350.0,140.0,110.0,1,4,6,157,0,0,night,0,0.19000000000000128,0.0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,52.923899999999996,50.691,52.166399999999996,76.50706666666666,18.651158696507707,0.009694192307692308,University
2025-06-06 02:00:00,50.119,17.66,0.0,5200.0,350.0,140.0,110.0,2,4,6,157,0,0,night,0,0.33999999999999986,0.0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,50.409800000000004,49.58,49.3676,76.49535,18.668162052030343,0.009638269230769232,University
2025-06-06 03:00:00,50.0833,20.18,14.95,5200.0,350.0,140.0,110.0,3,4,6,157,0,0,night,0,0.0,0.0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,50.119,49.9018,50.6987,76.51780833333333,18.634668462045646,0.009631403846153847,University
2025-06-06 04:00:00,49.972,18.75,0.0,5200.0,350.0,140.0,110.0,4,4,6,157,0,0,night,0,0.0,0.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,50.0833,52.9138,51.6916,76.52537083333333,18.623430705419004,0.00961,University
2025-06-06 05:00:00,50.2316,22.05,0.0,5200.0,350.0,140.0,110.0,5,4,6,157,0,0,night,0,0.0,0.05000000000000071,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,49.972,51.1326,50.7736,76.40279583333333,18.79448875366705,0.009659923076923076,University
2025-06-06 06:00:00,68.7009,20.23,14.26,5200.0,350.0,140.0,110.0,6,4,6,157,0,0,night,0,0.0,0.0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,50.2316,67.3852,70.3355,76.36525416666667,18.847983909737327,0.013211711538461538,University
2025-06-06 07:00:00,68.1841,23.7,194.91,5200.0,350.0,140.0,110.0,7,4,6,157,0,0,half_peak,1,0.0,1.6999999999999993,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,68.7009,69.079,63.913799999999995,76.42007500000001,18.822625453109342,0.013112326923076923,University
2025-06-06 08:00:00,93.5375,25.19,406.02,5200.0,350.0,140.0,110.0,8,4,6,157,0,1,peak,2,0.0,3.1900000000000013,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,68.1841,90.657,95.8494,76.3827875,18.83867991228842,0.017987980769230767,University
2025-06-06 09:00:00,92.3809,25.37,587.14,5200.0,350.0,140.0,110.0,9,4,6,157,0,1,peak,2,0.0,3.370000000000001,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,93.5375,95.0831,106.0335,76.50280833333333,18.942464485128607,0.01776555769230769,University
2025-06-06 10:00:00,94.9234,25.63,749.79,5200.0,350.0,140.0,110.0,10,4,6,157,0,1,peak,2,0.0,3.629999999999999,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,92.3809,93.2327,92.7597,76.39021666666667,18.83494948582606,0.0182545,University
2025-06-06 11:00:00,92.6441,24.83,830.92,5200.0,350.0,140.0,110.0,11,4,6,157,0,1,half_peak,1,0.0,2.8299999999999983,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,94.9234,103.7551,97.6785,76.4606625,18.90371822861285,0.017816173076923077,University
2025-06-06 12:00:00,99.4039,24.68,856.86,5200.0,350.0,140.0,110.0,12,4,6,157,0,1,half_peak,1,0.0,2.6799999999999997,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,92.6441,96.5416,93.3729,75.99770416666667,18.333666284318593,0.019116134615384615,University
2025-06-06 13:00:00,104.9907,25.28,826.9,5200.0,350.0,140.0,110.0,13,4,6,157,0,1,half_peak,1,0.0,3.280000000000001,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,99.4039,95.1401,99.4214,76.11696666666667,18.48182812467806,0.02019051923076923,University
2025-06-06 14:00:00,98.8035,27.81,711.3,5200.0,350.0,140.0,110.0,14,4,6,157,0,1,half_peak,1,0.0,5.809999999999999,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,104.9907,91.3073,89.9599,76.52740833333333,19.02408440029346,0.019000673076923078,University
2025-06-06 15:00:00,93.6023,27.29,572.5,5200.0,350.0,140.0,110.0,15,4,6,157,0,1,half_peak,1,0.0,5.289999999999999,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,98.8035,93.9749,100.6332,76.83975,19.336270034923352,0.018000442307692308,University
2025-06-06 16:00:00,103.8036,27.18,391.84,5200.0,350.0,140.0,110.0,16,4,6,157,0,1,half_peak,1,0.0,5.18,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,93.6023,93.8926,92.7908,76.824225,19.322058498474604,0.01996223076923077,University
2025-06-06 17:00:00,96.8756,23.13,213.48,5200.0,350.0,140.0,110.0,17,4,6,157,0,1,half_peak,1,0.0,1.129999999999999,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,103.8036,96.6573,92.9171,77.23718333333333,19.80264491165506,0.01862992307692308,University
2025-06-06 18:00:00,79.5507,21.86,0.0,5200.0,350.0,140.0,110.0,18,4,6,157,0,0,half_peak,1,0.0,0.0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,96.8756,84.03229999999999,76.9134,77.24627916666667,19.812000797320348,0.01529821153846154,University
2025-06-06 19:00:00,77.1601,23.12,0.0,5200.0,350.0,140.0,110.0,19,4,6,157,0,0,half_peak,1,0.0,1.120000000000001,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,79.5507,78.9448,80.7721,77.05954583333333,19.76632737451498,0.014838480769230769,University
2025-06-06 20:00:00,81.1064,23.12,28.01,5200.0,350.0,140.0,110.0,20,4,6,157,0,0,peak,2,0.0,1.120000000000001,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,77.1601,78.2055,80.1484,76.98518333333332,19.76228320759264,0.015597384615384614,University
2025-06-06 21:00:00,75.5255,21.71,16.16,5200.0,350.0,140.0,110.0,21,4,6,157,0,0,peak,2,0.0,0.0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,81.1064,76.1199,81.1575,77.10605416666667,19.77893574764688,0.014524134615384614,University
2025-06-06 22:00:00,64.0177,17.83,26.73,5200.0,350.0,140.0,110.0,22,4,6,157,0,0,half_peak,1,0.1700000000000017,0.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,75.5255,62.0301,64.61280000000001,77.0812875,19.780596349042323,0.012311096153846155,University
2025-06-06 23:00:00,64.9889,20.12,21.41,5200.0,350.0,140.0,110.0,23,4,6,157,0,0,night,0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,64.0177,62.988,67.6217,77.16410416666668,19.718905385716724,0.012497865384615385,University
2025-06-07 00:00:00,50.1694,17.07,24.75,5200.0,350.0,140.0,110.0,0,5,6,158,1,0,night,0,0.9299999999999997,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,64.9889,52.923899999999996,50.3248,77.247475,19.66050679552121,0.00964796153846154,University
2025-06-07 01:00:00,50.9083,18.89,0.0,5200.0,350.0,140.0,110.0,1,5,6,158,1,0,night,0,0.0,0.0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,50.1694,50.409800000000004,50.6203,77.13270416666667,19.81609670704657,0.009790057692307692,University
2025-06-07 02:00:00,49.7275,17.68,0.0,5200.0,350.0,140.0,110.0,2,5,6,158,1,0,night,0,0.3200000000000003,0.0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,50.9083,50.119,49.818599999999996,77.153475,19.787108509357385,0.00956298076923077,University
2025-06-07 03:00:00,49.3378,19.01,0.0,5200.0,350.0,140.0,110.0,3,5,6,158,1,0,night,0,0.0,0.0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,49.7275,50.0833,50.1902,77.1371625,19.810512286833724,0.009488038461538461,University
2025-06-07 04:00:00,49.893299999999996,20.56,3.65,5200.0,350.0,140.0,110.0,4,5,6,158,1,0,night,0,0.0,0.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,49.3378,49.972,49.9374,77.1061,19.855310377918418,0.009594865384615384,University
2025-06-07 05:00:00,50.0773,20.26,19.5,5200.0,350.0,140.0,110.0,5,5,6,158,1,0,night,0,0.0,0.0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,49.893299999999996,50.2316,49.9398,77.10282083333333,19.85999244454463,0.00963025,University
2025-06-07 06:00:00,49.8371,22.99,29.49,5200.0,350.0,140.0,110.0,6,5,6,158,1,0,night,0,0.0,0.9899999999999984,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,50.0773,68.7009,50.0264,77.09639166666666,19.869092420202104,0.009584057692307692,University
2025-06-07 07:00:00,50.2312,21.99,206.68,5200.0,350.0,140.0,110.0,7,5,6,158,1,0,half_peak,1,0.0,0.0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,49.8371,68.1841,50.4439,76.3104,20.57617563348437,0.009659846153846154,University
2025-06-07 08:00:00,50.8818,25.43,395.47,5200.0,350.0,140.0,110.0,8,5,6,158,1,1,peak,2,0.0,3.4299999999999997,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,50.2312,93.5375,49.269800000000004,75.56236249999999,21.20128745436091,0.009784961538461538,University
2025-06-07 09:00:00,68.2904,23.43,613.96,5200.0,350.0,140.0,110.0,9,5,6,158,1,1,peak,2,0.0,1.4299999999999997,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,50.8818,92.3809,68.3584,73.78504166666667,21.415747250175517,0.013132769230769233,University
2025-06-07 10:00:00,63.4537,25.36,728.98,5200.0,350.0,140.0,110.0,10,5,6,158,1,1,peak,2,0.0,3.3599999999999994,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,68.2904,94.9234,62.3444,72.78127083333332,21.06799663940076,0.012202634615384615,University
2025-06-07 11:00:00,67.111,25.91,811.7,5200.0,350.0,140.0,110.0,11,5,6,158,1,1,half_peak,1,0.0,3.91,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,63.4537,92.6441,62.9719,71.47003333333333,20.604196003656497,0.01290596153846154,University
2025-06-07 12:00:00,59.3683,27.84,837.42,5200.0,350.0,140.0,110.0,12,5,6,158,1,1,half_peak,1,0.0,5.84,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,67.111,99.4039,63.2549,70.40615416666667,20.116781311025534,0.01141698076923077,University
2025-06-07 13:00:00,68.1661,27.43,835.79,5200.0,350.0,140.0,110.0,13,5,6,158,1,1,half_peak,1,0.0,5.43,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,59.3683,104.9907,61.6618,68.73800416666667,19.248864508926662,0.013108865384615385,University
2025-06-07 14:00:00,67.3995,27.47,723.23,5200.0,350.0,140.0,110.0,14,5,6,158,1,1,half_peak,1,0.0,5.469999999999999,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,68.1661,98.8035,60.95,67.20364583333334,17.633341738111227,0.012961442307692307,University
2025-06-07 15:00:00,65.5217,26.65,606.09,5200.0,350.0,140.0,110.0,15,5,6,158,1,1,half_peak,1,0.0,4.649999999999999,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,67.3995,93.6023,59.2678,65.89514583333333,16.301366281921354,0.012600326923076922,University
2025-06-07 16:00:00,61.1454,27.01,421.91,5200.0,350.0,140.0,110.0,16,5,6,158,1,1,half_peak,1,0.0,5.010000000000002,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,65.5217,103.8036,63.1622,64.72512083333334,15.196527845530056,0.01175873076923077,University
2025-06-07 17:00:00,63.6443,25.92,231.48,5200.0,350.0,140.0,110.0,17,5,6,158,1,1,half_peak,1,0.0,3.9200000000000017,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,61.1454,96.8756,65.053,62.947695833333334,12.719990536996226,0.012239288461538461,University
2025-06-07 18:00:00,61.7951,25.48,0.0,5200.0,350.0,140.0,110.0,18,5,6,158,1,0,half_peak,1,0.0,3.4800000000000004,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,63.6443,79.5507,59.9589,61.56305833333332,10.477153063105456,0.011883673076923076,University
2025-06-07 19:00:00,50.517,20.63,0.0,5200.0,350.0,140.0,110.0,19,5,6,158,1,0,half_peak,1,0.0,0.0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,61.7951,77.1601,49.5588,60.82324166666666,9.75368299865104,0.009714807692307693,University
2025-06-07 20:00:00,50.0664,23.39,0.0,5200.0,350.0,140.0,110.0,20,5,6,158,1,0,peak,2,0.0,1.3900000000000006,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,50.517,81.1064,49.4221,59.7131125,9.320006604695154,0.009628153846153847,University
2025-06-07 21:00:00,49.8715,19.72,0.0,5200.0,350.0,140.0,110.0,21,5,6,158,1,0,peak,2,0.0,0.0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,50.0664,75.5255,50.0034,58.419779166666665,8.32251863241668,0.009590673076923076,University
2025-06-07 22:00:00,49.1208,21.58,29.23,5200.0,350.0,140.0,110.0,22,5,6,158,1,0,half_peak,1,0.0,0.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,49.8715,64.0177,50.0644,57.3508625,7.650304569713932,0.009446307692307693,University
2025-06-07 23:00:00,49.7603,19.02,0.0,5200.0,350.0,140.0,110.0,23,5,6,158,1,0,night,0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,49.1208,64.9889,49.2175,56.73015833333333,7.6900989952862195,0.009569288461538462,University
2025-06-08 00:00:00,49.6762,19.05,10.23,5200.0,350.0,140.0,110.0,0,6,6,159,1,0,night,0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,49.7603,50.1694,50.3391,56.09563333333333,7.606846180373764,0.009553115384615386,University
2025-06-08 01:00:00,49.9988,20.07,27.89,5200.0,350.0,140.0,110.0,1,6,6,159,1,0,night,0,0.0,0.0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,49.6762,50.9083,49.3003,56.07508333333334,7.6241984616857446,0.009615153846153846,University
2025-06-08 02:00:00,50.1661,16.9,18.68,5200.0,350.0,140.0,110.0,2,6,6,159,1,0,night,0,1.1000000000000014,0.0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,49.9988,49.7275,49.965,56.037187499999995,7.653201526970819,0.009647326923076923,University
2025-06-08 03:00:00,50.7328,17.37,25.46,5200.0,350.0,140.0,110.0,3,6,6,159,1,0,night,0,0.629999999999999,0.0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,50.1661,49.3378,50.295500000000004,56.055462500000004,7.637988153490634,0.009756307692307693,University
2025-06-08 04:00:00,50.1844,21.07,7.71,5200.0,350.0,140.0,110.0,4,6,6,159,1,0,night,0,0.0,0.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,50.7328,49.893299999999996,50.1321,56.1135875,7.589800111951898,0.009650846153846154,University
2025-06-08 05:00:00,50.0694,21.61,0.0,5200.0,350.0,140.0,110.0,5,6,6,159,1,0,night,0,0.0,0.0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,50.1844,50.0773,50.2426,56.12571666666667,7.579653166990356,0.00962873076923077,University
2025-06-08 06:00:00,49.9065,23.23,3.9,5200.0,350.0,140.0,110.0,6,6,6,159,1,0,night,0,0.0,1.2300000000000004,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,50.0694,49.8371,49.8585,56.125387499999995,7.579927422578593,0.009597403846153846,University
2025-06-08 07:00:00,50.4822,21.53,210.06,5200.0,350.0,140.0,110.0,7,6,6,159,1,0,half_peak,1,0.0,0.0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,49.9065,50.2312,50.1904,56.128279166666665,7.577437031423102,0.009708115384615384,University
2025-06-08 08:00:00,49.7795,25.05,419.8,5200.0,350.0,140.0,110.0,8,6,6,159,1,1,peak,2,0.0,3.0500000000000007,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,50.4822,50.8818,50.6782,56.1387375,7.569112685392367,0.00957298076923077,University
2025-06-08 09:00:00,62.9698,24.5,573.18,5200.0,350.0,140.0,110.0,9,6,6,159,1,1,peak,2,0.0,2.5,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,49.7795,68.2904,66.1804,56.09280833333333,7.605654702396388,0.012109576923076923,University
2025-06-08 10:00:00,62.1108,26.23,709.92,5200.0,350.0,140.0,110.0,10,6,6,159,1,1,peak,2,0.0,4.23,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,62.9698,63.4537,61.4779,55.871116666666666,7.306310133483888,0.011944384615384615,University
2025-06-08 11:00:00,60.2579,26.66,831.09,5200.0,350.0,140.0,110.0,11,6,6,159,1,1,half_peak,1,0.0,4.66,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,62.1108,67.111,68.0649,55.81516250000001,7.250645536106036,0.011588057692307693,University
2025-06-08 12:00:00,64.1797,27.06,836.36,5200.0,350.0,140.0,110.0,12,6,6,159,1,1,half_peak,1,0.0,5.059999999999999,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,60.2579,59.3683,67.8144,55.52961666666666,6.913559120506316,0.012342249999999999,University
2025-06-08 13:00:00,67.3607,27.68,784.15,5200.0,350.0,140.0,110.0,13,6,6,159,1,1,half_peak,1,0.0,5.68,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,64.1797,68.1661,63.8018,55.730091666666674,7.097034836795768,0.012953980769230768,University
2025-06-08 14:00:00,59.4433,25.73,718.51,5200.0,350.0,140.0,110.0,14,6,6,159,1,1,half_peak,1,0.0,3.7300000000000004,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,67.3607,67.3995,64.3043,55.69653333333333,7.037327491044767,0.011431403846153846,University
2025-06-08 15:00:00,65.3521,26.48,602.06,5200.0,350.0,140.0,110.0,15,6,6,159,1,1,half_peak,1,0.0,4.48,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,59.4433,65.5217,60.4566,55.365024999999996,6.638140074843494,0.012567711538461536,University
2025-06-08 16:00:00,67.4856,23.75,403.69,5200.0,350.0,140.0,110.0,16,6,6,159,1,1,half_peak,1,0.0,1.75,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,65.3521,61.1454,65.2217,55.35795833333333,6.626938454775939,0.012978000000000002,University
2025-06-08 17:00:00,61.9631,24.44,206.45,5200.0,350.0,140.0,110.0,17,6,6,159,1,1,half_peak,1,0.0,2.4400000000000013,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,67.4856,63.6443,67.1131,55.62213333333333,6.9844096402753255,0.011915980769230769,University
2025-06-08 18:00:00,58.3408,22.28,0.0,5200.0,350.0,140.0,110.0,18,6,6,159,1,0,half_peak,1,0.0,0.28000000000000114,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,61.9631,61.7951,66.3045,55.552083333333336,6.908471254516096,0.011219384615384615,University
2025-06-08 19:00:00,49.5107,21.18,3.44,5200.0,350.0,140.0,110.0,19,6,6,159,1,0,half_peak,1,0.0,0.0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,58.3408,50.517,50.5662,55.40815416666667,6.808003396703724,0.009521288461538461,University
2025-06-08 20:00:00,49.9018,21.29,18.91,5200.0,350.0,140.0,110.0,20,6,6,159,1,0,peak,2,0.0,0.0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,49.5107,50.0664,49.888,55.36622499999999,6.842448452521737,0.0095965,University
2025-06-08 21:00:00,50.5363,22.34,0.0,5200.0,350.0,140.0,110.0,21,6,6,159,1,0,peak,2,0.0,0.33999999999999986,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,49.9018,49.8715,50.5148,55.359366666666666,6.848071723685139,0.00971851923076923,University
2025-06-08 22:00:00,50.1062,19.35,5.34,5200.0,350.0,140.0,110.0,22,6,6,159,1,0,half_peak,1,0.0,0.0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,50.5363,49.1208,50.0666,55.38706666666667,6.826218197422562,0.009635807692307692,University
2025-06-08 23:00:00,50.2467,20.87,0.0,5200.0,350.0,140.0,110.0,23,6,6,159,1,0,night,0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,50.1062,49.7603,50.3723,55.428124999999994,6.789755256345352,0.009662826923076923,University
2025-06-09 00:00:00,49.9338,18.81,0.0,5200.0,350.0,140.0,110.0,0,0,6,160,0,0,night,0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,50.2467,49.6762,51.9552,55.44839166666667,6.772806640747498,0.009602653846153846,University
2025-06-09 01:00:00,53.4453,19.21,16.04,5200.0,350.0,140.0,110.0,1,0,6,160,0,0,night,0,0.0,0.0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,49.9338,49.9988,49.2118,55.459125,6.763458997161641,0.010277942307692309,University
2025-06-09 02:00:00,49.4481,19.24,25.22,5200.0,350.0,140.0,110.0,2,0,6,160,0,0,night,0,0.0,0.0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,53.4453,50.1661,50.1158,55.60272916666667,6.678538291029482,0.009509249999999999,University
2025-06-09 03:00:00,50.7001,19.52,0.0,5200.0,350.0,140.0,110.0,3,0,6,160,0,0,night,0,0.0,0.0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,49.4481,50.7328,53.4619,55.5728125,6.705504353257745,0.00975001923076923,University
2025-06-09 04:00:00,50.497,18.68,0.0,5200.0,350.0,140.0,110.0,4,0,6,160,0,0,night,0,0.0,0.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,50.7001,50.1844,52.933,55.57145,6.706533803361813,0.009710961538461538,University
2025-06-09 05:00:00,49.9938,19.98,17.8,5200.0,350.0,140.0,110.0,5,0,6,160,0,0,night,0,0.0,0.0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,50.497,50.0694,50.1274,55.584475,6.695911677916664,0.009614192307692308,University
