object_id,measured_at,temperature_c,irradiation_w_m2
1,2025-06-13 04:00:00,19.93,17.49
1,2025-06-13 05:00:00,23.08,0.0
1,2025-06-13 06:00:00,20.57,0.0
1,2025-06-13 07:00:00,21.98,227.15
1,2025-06-13 08:00:00,26.2,395.04
1,2025-06-13 09:00:00,25.48,592.48
1,2025-06-13 10:00:00,27.15,737.9
1,2025-06-13 11:00:00,27.2,828.76
1,2025-06-13 12:00:00,27.14,834.16
1,2025-06-13 13:00:00,25.56,839.25
1,2025-06-13 14:00:00,27.44,714.27
1,2025-06-13 15:00:00,26.22,581.87
1,2025-06-13 16:00:00,24.77,452.99
1,2025-06-13 17:00:00,25.6,197.77
1,2025-06-13 18:00:00,24.77,0.0
1,2025-06-13 19:00:00,22.34,0.0
1,2025-06-13 20:00:00,20.97,0.0
1,2025-06-13 21:00:00,22.69,3.56
1,2025-06-13 22:00:00,20.58,0.0
1,2025-06-13 23:00:00,18.56,15.57
1,2025-06-14 00:00:00,18.43,0.0
1,2025-06-14 01:00:00,20.19,0.0
1,2025-06-14 02:00:00,20.24,0.0
1,2025-06-14 03:00:00,21.3,26.41
1,2025-06-14 04:00:00,21.51,0.0
1,2025-06-14 05:00:00,22.65,10.6
1,2025-06-14 06:00:00,23.72,24.63
1,2025-06-14 07:00:00,23.31,230.92
1,2025-06-14 08:00:00,22.64,436.05
1,2025-06-14 09:00:00,24.37,573.11
1,2025-06-14 10:00:00,24.38,743.12
1,2025-06-14 11:00:00,27.0,848.71
1,2025-06-14 12:00:00,29.16,854.24
1,2025-06-14 13:00:00,28.72,847.73
1,2025-06-14 14:00:00,28.51,750.76
1,2025-06-14 15:00:00,28.77,569.91
1,2025-06-14 16:00:00,25.0,403.6
1,2025-06-14 17:00:00,25.73,205.33
1,2025-06-14 18:00:00,26.36,28.38
1,2025-06-14 19:00:00,21.51,0.0
1,2025-06-14 20:00:00,21.51,0.0
1,2025-06-14 21:00:00,21.16,0.0
1,2025-06-14 22:00:00,20.55,0.0
1,2025-06-14 23:00:00,20.72,0.0
1,2025-06-15 00:00:00,18.92,0.0
1,2025-06-15 01:00:00,20.19,2.78
1,2025-06-15 02:00:00,20.23,1.83
1,2025-06-15 03:00:00,19.85,0.0
1,2025-06-15 04:00:00,20.26,1.06
1,2025-06-15 05:00:00,22.12,28.75
1,2025-06-15 06:00:00,23.94,0.0
1,2025-06-15 07:00:00,22.42,246.46
1,2025-06-15 08:00:00,22.87,448.0
1,2025-06-15 09:00:00,25.14,627.5
1,2025-06-15 10:00:00,26.48,735.67
1,2025-06-15 11:00:00,27.04,813.47
1,2025-06-15 12:00:00,28.44,830.11
1,2025-06-15 13:00:00,27.35,836.6
1,2025-06-15 14:00:00,28.04,731.17
1,2025-06-15 15:00:00,29.0,608.95
1,2025-06-15 16:00:00,26.96,451.63
1,2025-06-15 17:00:00,27.22,211.49
1,2025-06-15 18:00:00,24.19,0.0
1,2025-06-15 19:00:00,24.14,0.0
1,2025-06-15 20:00:00,21.65,0.0
1,2025-06-15 21:00:00,21.97,0.0
1,2025-06-15 22:00:00,21.92,0.0
1,2025-06-15 23:00:00,20.57,4.46
1,2025-06-16 00:00:00,19.43,19.11
1,2025-06-16 01:00:00,20.45,0.0
1,2025-06-16 02:00:00,18.26,4.35
1,2025-06-16 03:00:00,19.08,0.0
1,2025-06-16 04:00:00,21.61,0.0
1,2025-06-16 05:00:00,19.74,0.0
1,2025-06-16 06:00:00,23.47,5.11
1,2025-06-16 07:00:00,24.41,249.45
1,2025-06-16 08:00:00,25.29,446.49
1,2025-06-16 09:00:00,24.35,594.63
1,2025-06-16 10:00:00,27.99,716.25
1,2025-06-16 11:00:00,27.92,804.1
1,2025-06-16 12:00:00,28.89,874.95
1,2025-06-16 13:00:00,26.95,849.17
1,2025-06-16 14:00:00,25.66,737.75
1,2025-06-16 15:00:00,28.62,609.85
1,2025-06-16 16:00:00,26.1,438.26
1,2025-06-16 17:00:00,25.53,206.44
1,2025-06-16 18:00:00,25.97,21.44
1,2025-06-16 19:00:00,23.9,17.69
1,2025-06-16 20:00:00,21.01,13.38
1,2025-06-16 21:00:00,22.98,18.23
1,2025-06-16 22:00:00,20.66,26.07
1,2025-06-16 23:00:00,19.2,0.0
1,2025-06-17 00:00:00,19.34,19.04
1,2025-06-17 01:00:00,21.3,13.41
1,2025-06-17 02:00:00,18.01,18.06
1,2025-06-17 03:00:00,21.76,0.0
1,2025-06-17 04:00:00,22.6,0.0
1,2025-06-17 05:00:00,22.27,0.0
1,2025-06-17 06:00:00,21.92,0.0
1,2025-06-17 07:00:00,23.58,197.36
1,2025-06-17 08:00:00,23.87,444.42
1,2025-06-17 09:00:00,24.34,588.18
1,2025-06-17 10:00:00,27.36,737.65
1,2025-06-17 11:00:00,27.46,828.99
1,2025-06-17 12:00:00,26.2,836.9
1,2025-06-17 13:00:00,29.12,824.9
1,2025-06-17 14:00:00,28.61,721.81
1,2025-06-17 15:00:00,25.5,609.62
1,2025-06-17 16:00:00,25.23,453.59
1,2025-06-17 17:00:00,26.12,197.26
1,2025-06-17 18:00:00,26.61,18.04
1,2025-06-17 19:00:00,25.34,0.0
1,2025-06-17 20:00:00,24.23,0.0
1,2025-06-17 21:00:00,21.31,0.0
1,2025-06-17 22:00:00,21.66,20.11
1,2025-06-17 23:00:00,22.31,0.0
1,2025-06-18 00:00:00,21.32,25.7
1,2025-06-18 01:00:00,21.02,0.0
1,2025-06-18 02:00:00,18.1,0.0
1,2025-06-18 03:00:00,20.4,0.0
1,2025-06-18 04:00:00,21.11,2.22
1,2025-06-18 05:00:00,20.22,9.33
1,2025-06-18 06:00:00,21.43,0.0
1,2025-06-18 07:00:00,25.3,205.86
1,2025-06-18 08:00:00,24.79,447.24
1,2025-06-18 09:00:00,25.42,609.83
1,2025-06-18 10:00:00,26.49,716.99
1,2025-06-18 11:00:00,27.58,821.4
1,2025-06-18 12:00:00,28.46,869.9
1,2025-06-18 13:00:00,29.38,809.39
1,2025-06-18 14:00:00,26.51,711.51
1,2025-06-18 15:00:00,28.03,602.73
1,2025-06-18 16:00:00,27.44,429.66
1,2025-06-18 17:00:00,25.96,190.2
1,2025-06-18 18:00:00,26.19,0.0
1,2025-06-18 19:00:00,24.56,0.0
1,2025-06-18 20:00:00,23.1,0.0
1,2025-06-18 21:00:00,22.6,0.0
1,2025-06-18 22:00:00,20.64,22.87
1,2025-06-18 23:00:00,22.32,19.67
1,2025-06-19 00:00:00,19.13,7.66
1,2025-06-19 01:00:00,20.68,21.55
1,2025-06-19 02:00:00,19.93,0.36
1,2025-06-19 03:00:00,20.51,22.56
1,2025-06-19 04:00:00,23.16,0.0
1,2025-06-19 05:00:00,21.02,0.0
1,2025-06-19 06:00:00,22.75,10.52
1,2025-06-19 07:00:00,26.01,238.02
1,2025-06-19 08:00:00,23.77,411.49
1,2025-06-19 09:00:00,26.0,620.09
1,2025-06-19 10:00:00,27.96,752.95
1,2025-06-19 11:00:00,28.73,839.61
1,2025-06-19 12:00:00,29.47,859.42
1,2025-06-19 13:00:00,28.48,842.3
1,2025-06-19 14:00:00,28.51,714.34
1,2025-06-19 15:00:00,25.73,603.03
1,2025-06-19 16:00:00,24.96,442.7
1,2025-06-19 17:00:00,24.95,192.33
1,2025-06-19 18:00:00,23.21,25.46
1,2025-06-19 19:00:00,25.14,11.53
1,2025-06-19 20:00:00,23.0,8.38
1,2025-06-19 21:00:00,21.65,28.06
1,2025-06-19 22:00:00,20.0,1.73
1,2025-06-19 23:00:00,20.96,16.94
1,2025-06-20 00:00:00,20.8,23.07
1,2025-06-20 01:00:00,19.16,0.0
1,2025-06-20 02:00:00,18.69,0.0
1,2025-06-20 03:00:00,19.5,23.6
1,2025-06-20 04:00:00,19.39,12.22
1,2025-06-20 05:00:00,23.73,1.01
1,2025-06-20 06:00:00,21.52,22.42
1,2025-06-20 07:00:00,25.36,206.75
1,2025-06-20 08:00:00,25.56,430.06
1,2025-06-20 09:00:00,26.72,611.05
1,2025-06-20 10:00:00,26.12,707.59
1,2025-06-20 11:00:00,25.68,819.24
1,2025-06-20 12:00:00,26.1,879.62
1,2025-06-20 13:00:00,26.59,827.8
1,2025-06-20 14:00:00,27.18,731.48
1,2025-06-20 15:00:00,29.05,576.76
1,2025-06-20 16:00:00,25.09,417.6
1,2025-06-20 17:00:00,27.07,241.85
1,2025-06-20 18:00:00,24.27,25.67
1,2025-06-20 19:00:00,24.03,22.75
1,2025-06-20 20:00:00,21.19,23.82
1,2025-06-20 21:00:00,22.45,0.0
1,2025-06-20 22:00:00,21.07,0.0
1,2025-06-20 23:00:00,18.65,12.62
1,2025-06-21 00:00:00,21.86,0.0
1,2025-06-21 01:00:00,18.4,4.07
1,2025-06-21 02:00:00,19.29,13.54
1,2025-06-21 03:00:00,19.07,0.0
1,2025-06-21 04:00:00,20.09,11.68
1,2025-06-21 05:00:00,20.96,29.01
1,2025-06-21 06:00:00,21.91,1.14
1,2025-06-21 07:00:00,24.53,233.28
1,2025-06-21 08:00:00,27.15,396.52
1,2025-06-21 09:00:00,24.45,579.8
1,2025-06-21 10:00:00,25.46,726.54
1,2025-06-21 11:00:00,26.23,839.28
1,2025-06-21 12:00:00,27.43,846.85
1,2025-06-21 13:00:00,28.59,794.22
1,2025-06-21 14:00:00,29.49,722.58
1,2025-06-21 15:00:00,26.27,580.06
1,2025-06-21 16:00:00,27.9,422.09
1,2025-06-21 17:00:00,26.98,240.49
1,2025-06-21 18:00:00,24.53,0.0
1,2025-06-21 19:00:00,24.9,18.79
1,2025-06-21 20:00:00,23.01,0.0
1,2025-06-21 21:00:00,20.67,27.93
1,2025-06-21 22:00:00,20.98,11.68
1,2025-06-21 23:00:00,19.62,12.24
1,2025-06-22 00:00:00,21.69,0.0
1,2025-06-22 01:00:00,20.63,8.04
1,2025-06-22 02:00:00,20.72,0.0
1,2025-06-22 03:00:00,20.3,4.63
1,2025-06-22 04:00:00,19.95,22.05
1,2025-06-22 05:00:00,23.53,2.0
1,2025-06-22 06:00:00,22.34,0.0
1,2025-06-22 07:00:00,23.41,199.45
1,2025-06-22 08:00:00,24.03,448.68
1,2025-06-22 09:00:00,25.82,585.67
1,2025-06-22 10:00:00,28.67,754.09
1,2025-06-22 11:00:00,28.98,829.88
1,2025-06-22 12:00:00,27.57,875.94
1,2025-06-22 13:00:00,27.39,801.56
1,2025-06-22 14:00:00,29.19,752.96
1,2025-06-22 15:00:00,26.69,586.48
1,2025-06-22 16:00:00,27.32,414.56
1,2025-06-22 17:00:00,26.62,224.47
1,2025-06-22 18:00:00,24.62,10.02
1,2025-06-22 19:00:00,22.73,0.0
1,2025-06-22 20:00:00,24.79,0.0
1,2025-06-22 21:00:00,24.12,3.98
1,2025-06-22 22:00:00,20.87,0.0
1,2025-06-22 23:00:00,22.08,0.0
1,2025-06-23 00:00:00,20.08,0.0
1,2025-06-23 01:00:00,20.35,14.94
1,2025-06-23 02:00:00,18.64,26.45
1,2025-06-23 03:00:00,21.05,0.0
1,2025-06-23 04:00:00,23.36,0.0
1,2025-06-23 05:00:00,21.98,2.41
1,2025-06-23 06:00:00,22.48,0.0
1,2025-06-23 07:00:00,25.27,218.76
1,2025-06-23 08:00:00,23.78,439.21
1,2025-06-23 09:00:00,25.52,587.92
1,2025-06-23 10:00:00,25.65,737.46
1,2025-06-23 11:00:00,27.44,820.34
1,2025-06-23 12:00:00,27.9,864.32
1,2025-06-23 13:00:00,26.6,840.62
1,2025-06-23 14:00:00,29.55,708.09
1,2025-06-23 15:00:00,29.0,576.18
1,2025-06-23 16:00:00,27.11,441.51
1,2025-06-23 17:00:00,28.04,192.81
1,2025-06-23 18:00:00,24.4,0.0
1,2025-06-23 19:00:00,22.99,0.0
1,2025-06-23 20:00:00,22.01,18.58
1,2025-06-23 21:00:00,24.33,7.89
1,2025-06-23 22:00:00,22.61,1.98
1,2025-06-23 23:00:00,19.71,15.36
1,2025-06-24 00:00:00,21.02,0.0
1,2025-06-24 01:00:00,20.98,9.54
1,2025-06-24 02:00:00,18.56,0.0
1,2025-06-24 03:00:00,19.53,25.84
1,2025-06-24 04:00:00,21.73,0.0
1,2025-06-24 05:00:00,21.57,0.0
1,2025-06-24 06:00:00,22.1,0.0
1,2025-06-24 07:00:00,23.27,237.6
1,2025-06-24 08:00:00,24.18,438.61
1,2025-06-24 09:00:00,25.07,628.95
1,2025-06-24 10:00:00,26.46,719.42
1,2025-06-24 11:00:00,27.58,809.17
1,2025-06-24 12:00:00,26.63,871.87
1,2025-06-24 13:00:00,29.32,846.17
1,2025-06-24 14:00:00,28.25,737.1
1,2025-06-24 15:00:00,26.36,570.96
1,2025-06-24 16:00:00,25.27,443.85
1,2025-06-24 17:00:00,27.77,225.06
1,2025-06-24 18:00:00,24.57,0.0
1,2025-06-24 19:00:00,25.68,0.0
1,2025-06-24 20:00:00,22.43,10.53
1,2025-06-24 21:00:00,21.49,0.0
1,2025-06-24 22:00:00,22.45,0.0
1,2025-06-24 23:00:00,20.73,22.6
1,2025-06-25 00:00:00,19.95,25.27
1,2025-06-25 01:00:00,19.37,16.44
1,2025-06-25 02:00:00,20.14,1.2
1,2025-06-25 03:00:00,21.78,22.38
1,2025-06-25 04:00:00,20.87,0.0
1,2025-06-25 05:00:00,24.03,7.47
1,2025-06-25 06:00:00,23.73,8.2
1,2025-06-25 07:00:00,25.8,232.99
1,2025-06-25 08:00:00,25.23,440.49
1,2025-06-25 09:00:00,25.34,619.95
1,2025-06-25 10:00:00,26.54,761.72
1,2025-06-25 11:00:00,26.5,812.22
1,2025-06-25 12:00:00,30.24,837.29
1,2025-06-25 13:00:00,28.19,820.67
1,2025-06-25 14:00:00,27.8,714.49
1,2025-06-25 15:00:00,29.25,578.4
1,2025-06-25 16:00:00,28.34,450.73
1,2025-06-25 17:00:00,25.73,191.21
1,2025-06-25 18:00:00,24.09,0.0
1,2025-06-25 19:00:00,24.71,0.0
1,2025-06-25 20:00:00,22.49,0.0
1,2025-06-25 21:00:00,21.92,0.0
1,2025-06-25 22:00:00,20.17,13.17
1,2025-06-25 23:00:00,19.05,0.0
1,2025-06-26 00:00:00,18.83,18.91
1,2025-06-26 01:00:00,21.72,0.91
1,2025-06-26 02:00:00,20.41,17.15
1,2025-06-26 03:00:00,22.98,0.0
1,2025-06-26 04:00:00,19.74,0.0
1,2025-06-26 05:00:00,21.51,0.0
1,2025-06-26 06:00:00,23.73,11.05
1,2025-06-26 07:00:00,26.14,198.34
1,2025-06-26 08:00:00,25.65,414.97
1,2025-06-26 09:00:00,27.67,621.89
1,2025-06-26 10:00:00,28.03,758.49
1,2025-06-26 11:00:00,29.9,807.06
1,2025-06-26 12:00:00,29.96,835.69
1,2025-06-26 13:00:00,27.57,814.96
1,2025-06-26 14:00:00,27.51,756.46
1,2025-06-26 15:00:00,27.55,572.37
1,2025-06-26 16:00:00,28.17,395.22
1,2025-06-26 17:00:00,25.82,200.92
1,2025-06-26 18:00:00,25.37,4.96
1,2025-06-26 19:00:00,23.06,0.0
1,2025-06-26 20:00:00,22.99,6.97
1,2025-06-26 21:00:00,23.69,0.0
1,2025-06-26 22:00:00,21.08,0.0
1,2025-06-26 23:00:00,22.04,0.0
1,2025-06-27 00:00:00,22.27,8.6
1,2025-06-27 01:00:00,20.89,13.6
1,2025-06-27 02:00:00,21.44,12.52
1,2025-06-27 03:00:00,22.27,0.0
1,2025-06-27 04:00:00,21.31,0.0
1,2025-06-27 05:00:00,24.61,8.35
1,2025-06-27 06:00:00,23.4,17.21
1,2025-06-27 07:00:00,24.93,224.32
1,2025-06-27 08:00:00,26.1,424.87
1,2025-06-27 09:00:00,24.8,603.09
1,2025-06-27 10:00:00,28.91,759.37
1,2025-06-27 11:00:00,26.49,791.62
1,2025-06-27 12:00:00,29.67,860.87
1,2025-06-27 13:00:00,28.28,842.69
1,2025-06-27 14:00:00,28.31,746.78
1,2025-06-27 15:00:00,26.88,572.58
1,2025-06-27 16:00:00,25.74,412.55
1,2025-06-27 17:00:00,25.86,242.67
1,2025-06-27 18:00:00,25.21,13.59
1,2025-06-27 19:00:00,23.05,24.57
1,2025-06-27 20:00:00,22.48,4.38
1,2025-06-27 21:00:00,21.75,0.0
1,2025-06-27 22:00:00,19.96,0.84
1,2025-06-27 23:00:00,22.35,0.0
1,2025-06-28 00:00:00,19.63,0.0
1,2025-06-28 01:00:00,21.69,0.0
1,2025-06-28 02:00:00,19.81,0.0
1,2025-06-28 03:00:00,20.85,0.0
1,2025-06-28 04:00:00,23.5,0.0
1,2025-06-28 05:00:00,22.34,0.0
1,2025-06-28 06:00:00,23.4,0.0
1,2025-06-28 07:00:00,23.49,230.38
1,2025-06-28 08:00:00,25.67,410.54
1,2025-06-28 09:00:00,24.96,614.21
1,2025-06-28 10:00:00,27.53,751.48
1,2025-06-28 11:00:00,29.0,809.98
1,2025-06-28 12:00:00,29.56,870.11
1,2025-06-28 13:00:00,29.37,803.24
1,2025-06-28 14:00:00,30.26,755.11
1,2025-06-28 15:00:00,29.55,579.3
1,2025-06-28 16:00:00,27.59,406.4
1,2025-06-28 17:00:00,28.04,239.48
1,2025-06-28 18:00:00,26.82,0.0
1,2025-06-28 19:00:00,23.49,0.0
1,2025-06-28 20:00:00,23.62,0.0
1,2025-06-28 21:00:00,21.26,0.0
1,2025-06-28 22:00:00,22.51,0.0
1,2025-06-28 23:00:00,21.38,18.71
1,2025-06-29 00:00:00,19.01,25.08
1,2025-06-29 01:00:00,19.27,7.56
1,2025-06-29 02:00:00,20.59,19.18
1,2025-06-29 03:00:00,22.59,13.33
1,2025-06-29 04:00:00,23.27,0.0
1,2025-06-29 05:00:00,22.02,28.63
1,2025-06-29 06:00:00,23.64,2.39
1,2025-06-29 07:00:00,23.29,218.81
1,2025-06-29 08:00:00,25.44,435.31
1,2025-06-29 09:00:00,25.68,598.68
1,2025-06-29 10:00:00,26.78,761.63
1,2025-06-29 11:00:00,26.74,801.89
1,2025-06-29 12:00:00,27.39,873.62
1,2025-06-29 13:00:00,30.7,804.91
1,2025-06-29 14:00:00,27.54,710.42
1,2025-06-29 15:00:00,28.03,615.84
1,2025-06-29 16:00:00,28.61,416.12
1,2025-06-29 17:00:00,28.15,218.3
1,2025-06-29 18:00:00,24.67,20.39
1,2025-06-29 19:00:00,26.55,21.2
1,2025-06-29 20:00:00,25.39,0.15
1,2025-06-29 21:00:00,23.65,0.0
1,2025-06-29 22:00:00,20.18,19.93
1,2025-06-29 23:00:00,22.03,0.0
1,2025-06-30 00:00:00,20.49,0.82
1,2025-06-30 01:00:00,19.99,0.0
1,2025-06-30 02:00:00,21.71,0.0
1,2025-06-30 03:00:00,21.66,0.0
1,2025-06-30 04:00:00,23.54,0.0
1,2025-06-30 05:00:00,24.3,0.0
1,2025-06-30 06:00:00,22.28,0.0
1,2025-06-30 07:00:00,22.96,227.16
1,2025-06-30 08:00:00,27.7,404.17
1,2025-06-30 09:00:00,26.3,572.32
1,2025-06-30 10:00:00,26.0,707.92
1,2025-06-30 11:00:00,28.5,830.87
1,2025-06-30 12:00:00,26.98,850.37
1,2025-06-30 13:00:00,29.01,816.06
1,2025-06-30 14:00:00,29.22,714.59
1,2025-06-30 15:00:00,28.24,605.69
1,2025-06-30 16:00:00,27.11,443.66
1,2025-06-30 17:00:00,27.94,206.14
1,2025-06-30 18:00:00,24.38,16.79
1,2025-06-30 19:00:00,25.77,28.5
1,2025-06-30 20:00:00,23.02,5.08
1,2025-06-30 21:00:00,21.4,0.0
1,2025-06-30 22:00:00,23.74,21.5
1,2025-06-30 23:00:00,21.26,11.42
1,2025-07-01 00:00:00,20.95,7.23
1,2025-07-01 01:00:00,19.41,0.0
1,2025-07-01 02:00:00,22.27,6.75
1,2025-07-01 03:00:00,23.27,0.0
1,2025-07-01 04:00:00,21.85,25.69
1,2025-07-01 05:00:00,23.06,0.0
1,2025-07-01 06:00:00,23.82,0.12
1,2025-07-01 07:00:00,25.89,220.62
1,2025-07-01 08:00:00,26.44,439.96
1,2025-07-01 09:00:00,25.9,569.52
1,2025-07-01 10:00:00,28.99,745.98
1,2025-07-01 11:00:00,26.42,828.12
1,2025-07-01 12:00:00,30.51,840.19
1,2025-07-01 13:00:00,29.66,804.52
1,2025-07-01 14:00:00,28.43,730.3
1,2025-07-01 15:00:00,29.18,608.8
1,2025-07-01 16:00:00,29.07,444.33
1,2025-07-01 17:00:00,27.93,234.73
1,2025-07-01 18:00:00,25.18,28.23
1,2025-07-01 19:00:00,26.35,2.43
1,2025-07-01 20:00:00,25.46,10.21
1,2025-07-01 21:00:00,21.81,0.0
1,2025-07-01 22:00:00,22.73,0.0
1,2025-07-01 23:00:00,19.88,0.0
1,2025-07-02 00:00:00,19.36,0.0
1,2025-07-02 01:00:00,21.08,6.83
1,2025-07-02 02:00:00,22.07,0.0
1,2025-07-02 03:00:00,23.29,12.65
1,2025-07-02 04:00:00,20.89,25.91
1,2025-07-02 05:00:00,22.31,16.17
1,2025-07-02 06:00:00,25.44,0.0
1,2025-07-02 07:00:00,26.68,224.88
1,2025-07-02 08:00:00,25.22,391.68
1,2025-07-02 09:00:00,27.39,586.91
1,2025-07-02 10:00:00,27.89,737.3
1,2025-07-02 11:00:00,28.55,798.93
1,2025-07-02 12:00:00,28.82,862.15
1,2025-07-02 13:00:00,29.11,785.43
1,2025-07-02 14:00:00,27.9,740.63
1,2025-07-02 15:00:00,27.17,618.83
1,2025-07-02 16:00:00,27.43,415.99
1,2025-07-02 17:00:00,24.89,205.6
1,2025-07-02 18:00:00,26.76,6.41
1,2025-07-02 19:00:00,23.74,3.59
1,2025-07-02 20:00:00,22.64,27.76
1,2025-07-02 21:00:00,24.13,0.0
1,2025-07-02 22:00:00,22.85,0.0
1,2025-07-02 23:00:00,23.38,0.0
1,2025-07-03 00:00:00,19.6,0.0
1,2025-07-03 01:00:00,19.35,0.0
1,2025-07-03 02:00:00,20.16,0.0
1,2025-07-03 03:00:00,23.03,0.0
1,2025-07-03 04:00:00,23.53,13.13
1,2025-07-03 05:00:00,21.04,0.0
1,2025-07-03 06:00:00,25.16,26.75
1,2025-07-03 07:00:00,24.46,228.82
1,2025-07-03 08:00:00,26.68,422.92
1,2025-07-03 09:00:00,27.92,606.75
1,2025-07-03 10:00:00,28.16,709.49
1,2025-07-03 11:00:00,27.39,784.51
1,2025-07-03 12:00:00,30.01,817.45
1,2025-07-03 13:00:00,29.6,793.92
1,2025-07-03 14:00:00,28.36,721.81
1,2025-07-03 15:00:00,27.97,618.06
1,2025-07-03 16:00:00,28.68,420.24
1,2025-07-03 17:00:00,27.45,220.23
1,2025-07-03 18:00:00,24.81,0.0
1,2025-07-03 19:00:00,26.36,10.9
1,2025-07-03 20:00:00,24.24,15.62
1,2025-07-03 21:00:00,22.05,20.04
1,2025-07-03 22:00:00,23.88,0.0
1,2025-07-03 23:00:00,22.09,0.0
1,2025-07-04 00:00:00,20.39,0.0
1,2025-07-04 01:00:00,22.48,8.66
1,2025-07-04 02:00:00,22.49,0.0
1,2025-07-04 03:00:00,19.45,0.0
1,2025-07-04 04:00:00,22.41,27.54
1,2025-07-04 05:00:00,24.0,0.0
1,2025-07-04 06:00:00,22.36,0.0
1,2025-07-04 07:00:00,26.43,242.53
1,2025-07-04 08:00:00,27.83,427.4
1,2025-07-04 09:00:00,25.45,574.12
1,2025-07-04 10:00:00,26.5,707.92
1,2025-07-04 11:00:00,29.68,830.5
1,2025-07-04 12:00:00,28.0,837.48
1,2025-07-04 13:00:00,27.82,783.27
1,2025-07-04 14:00:00,27.99,704.7
1,2025-07-04 15:00:00,29.28,586.03
1,2025-07-04 16:00:00,27.89,446.82
1,2025-07-04 17:00:00,27.29,191.86
1,2025-07-04 18:00:00,25.82,0.0
1,2025-07-04 19:00:00,23.59,15.51
1,2025-07-04 20:00:00,24.08,15.74
1,2025-07-04 21:00:00,21.47,9.22
1,2025-07-04 22:00:00,20.77,0.0
1,2025-07-04 23:00:00,20.12,0.0
1,2025-07-05 00:00:00,22.62,0.0
1,2025-07-05 01:00:00,20.25,26.6
1,2025-07-05 02:00:00,21.14,0.0
1,2025-07-05 03:00:00,23.15,18.0
1,2025-07-05 04:00:00,21.07,0.0
1,2025-07-05 05:00:00,21.24,22.34
1,2025-07-05 06:00:00,24.59,0.0
1,2025-07-05 07:00:00,24.05,187.29
1,2025-07-05 08:00:00,24.91,445.6
1,2025-07-05 09:00:00,27.59,598.72
1,2025-07-05 10:00:00,27.1,753.85
1,2025-07-05 11:00:00,30.15,821.51
1,2025-07-05 12:00:00,28.88,829.92
1,2025-07-05 13:00:00,29.02,785.74
1,2025-07-05 14:00:00,27.11,714.63
1,2025-07-05 15:00:00,26.57,578.25
1,2025-07-05 16:00:00,26.67,433.41
1,2025-07-05 17:00:00,28.01,224.62
1,2025-07-05 18:00:00,25.85,0.0
1,2025-07-05 19:00:00,24.71,0.0
1,2025-07-05 20:00:00,25.75,0.0
1,2025-07-05 21:00:00,22.22,0.0
1,2025-07-05 22:00:00,22.09,0.0
1,2025-07-05 23:00:00,21.05,0.0
1,2025-07-06 00:00:00,21.63,0.0
1,2025-07-06 01:00:00,22.47,19.01
1,2025-07-06 02:00:00,19.82,0.0
1,2025-07-06 03:00:00,20.28,27.07
1,2025-07-06 04:00:00,22.87,10.43
1,2025-07-06 05:00:00,21.01,0.0
1,2025-07-06 06:00:00,24.74,0.0
1,2025-07-06 07:00:00,25.8,198.57
1,2025-07-06 08:00:00,25.79,445.0
1,2025-07-06 09:00:00,25.93,618.87
1,2025-07-06 10:00:00,27.59,714.29
1,2025-07-06 11:00:00,27.67,826.71
1,2025-07-06 12:00:00,28.54,806.57
1,2025-07-06 13:00:00,28.44,793.74
1,2025-07-06 14:00:00,29.41,707.38
1,2025-07-06 15:00:00,28.6,604.19
1,2025-07-06 16:00:00,27.78,415.27
1,2025-07-06 17:00:00,26.5,195.32
1,2025-07-06 18:00:00,24.6,0.0
1,2025-07-06 19:00:00,24.54,2.49
1,2025-07-06 20:00:00,24.44,0.0
1,2025-07-06 21:00:00,22.35,0.0
1,2025-07-06 22:00:00,23.04,0.0
1,2025-07-06 23:00:00,21.66,0.0
1,2025-07-07 00:00:00,20.04,19.33
1,2025-07-07 01:00:00,22.53,0.0
1,2025-07-07 02:00:00,21.51,6.14
1,2025-07-07 03:00:00,21.48,0.0
1,2025-07-07 04:00:00,21.57,10.05
1,2025-07-07 05:00:00,23.75,0.0
1,2025-07-07 06:00:00,24.54,19.74
1,2025-07-07 07:00:00,24.78,240.48
1,2025-07-07 08:00:00,24.17,402.97
1,2025-07-07 09:00:00,28.42,567.84
1,2025-07-07 10:00:00,29.78,732.83
1,2025-07-07 11:00:00,29.76,800.74
1,2025-07-07 12:00:00,26.86,820.06
1,2025-07-07 13:00:00,29.46,820.25
1,2025-07-07 14:00:00,28.72,711.08
1,2025-07-07 15:00:00,28.96,562.36
1,2025-07-07 16:00:00,27.45,395.9
1,2025-07-07 17:00:00,27.21,187.11
1,2025-07-07 18:00:00,25.12,0.0
1,2025-07-07 19:00:00,26.26,0.0
1,2025-07-07 20:00:00,23.91,0.0
1,2025-07-07 21:00:00,22.8,0.0
1,2025-07-07 22:00:00,22.35,0.0
1,2025-07-07 23:00:00,23.51,26.68
1,2025-07-08 00:00:00,19.71,0.0
1,2025-07-08 01:00:00,21.15,2.62
1,2025-07-08 02:00:00,19.58,0.0
1,2025-07-08 03:00:00,22.41,0.0
1,2025-07-08 04:00:00,23.7,2.87
1,2025-07-08 05:00:00,23.13,0.0
1,2025-07-08 06:00:00,25.21,0.0
1,2025-07-08 07:00:00,26.75,221.21
1,2025-07-08 08:00:00,27.57,429.4
1,2025-07-08 09:00:00,28.21,613.48
1,2025-07-08 10:00:00,26.18,745.49
